tabela,modulo,ordem,campo,tipo,tamanho,aceita_nulo,chave_primaria,descricao,fk_tabela,fk_campo
FN_FATURAS,FN,21.0,FATURAPOR,NUMBER,"10,0",SIM,,,,
FN_FATURAS,FN,22.0,VALORFATURA,FLOAT,,SIM,,,,
FN_FATURAS,FN,23.0,FATURAMENTO,NUMBER,"10,0",SIM,,,FN_FATURAMENTOS,HANDLE
FN_FATURAS,FN,24.0,CODIGO,NUMBER,"10,0",SIM,,,,
Z_GRUPOARVORECOMANDOS,Z,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
Z_GRUPOARVORECOMANDOS,Z,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
Z_GRUPOARVORECOMANDOS,Z,3.0,GRUPO,NUMBER,"10,0",SIM,,,Z_GRUPOS,HANDLE
Z_GRUPOARVORECOMANDOS,Z,4.0,ARVORE,NUMBER,"10,0",SIM,,,Z_ARVORES,HANDLE
Z_GRUPOARVORECOMANDOS,Z,5.0,COMANDO,NUMBER,"10,0",SIM,,,Z_ARVORECOMANDOS,HANDLE
Z_GRUPOARVORECOMANDOS,Z,6.0,PERMISSAO,VARCHAR2,2,SIM,,,,
Z_GRUPOARVORECOMANDOS,Z,7.0,GRUPOARVORE,NUMBER,"10,0",SIM,,,Z_GRUPOARVORES,HANDLE
PR_TIPOSENCERRAMENTO,PR,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
PR_TIPOSENCERRAMENTO,PR,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
PR_TIPOSENCERRAMENTO,PR,3.0,CODIGO,NUMBER,"10,0",SIM,,,,
PR_TIPOSENCERRAMENTO,PR,4.0,NOME,VARCHAR2,80,SIM,,,,
PR_TIPOSENCERRAMENTO,PR,5.0,GRUPOENCERRAMENTO,NUMBER,"10,0",SIM,,,PR_GRUPOENCERRAMENTO,HANDLE
PR_TIPOSENCERRAMENTO,PR,6.0,IGNORARNOCALCULOMEDIAHIST,VARCHAR2,1,SIM,,,,
PR_TIPOSENCERRAMENTO,PR,7.0,MOTIVOPARAPROCESSO,VARCHAR2,1,SIM,,,,
PR_TIPOSENCERRAMENTO,PR,8.0,MOTIVOPARAPASTA,VARCHAR2,1,SIM,,,,
PR_TIPOSENCERRAMENTO,PR,9.0,INATIVO,VARCHAR2,1,SIM,,,,
PR_ASSOCIARAVALIACAOAUDIENCIA,PR,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
PR_ASSOCIARAVALIACAOAUDIENCIA,PR,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
PR_ASSOCIARAVALIACAOAUDIENCIA,PR,3.0,ANDAMENTO,NUMBER,"10,0",SIM,,,PR_EVENTOS,HANDLE
PR_ASSOCIARAVALIACAOAUDIENCIA,PR,4.0,AVALIACAO,NUMBER,"10,0",SIM,,,PR_AVALIACOESAUDIENCIA,HANDLE
PR_ASSOCIARAVALIACAOAUDIENCIA,PR,5.0,PEDIDO,NUMBER,"10,0",SIM,,,PR_PEDIDOS,HANDLE
SO_TIPODOCUMENTOS,SO,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
SO_TIPODOCUMENTOS,SO,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
SO_TIPODOCUMENTOS,SO,3.0,NOME,VARCHAR2,80,SIM,,,,
K9_CLASSIFICADORCONTABIL,K9,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
K9_CLASSIFICADORCONTABIL,K9,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
K9_CLASSIFICADORCONTABIL,K9,3.0,PROGRAMA,NUMBER,"10,0",SIM,,,K9_PROGRAMA,HANDLE
K9_CLASSIFICADORCONTABIL,K9,4.0,NOME,VARCHAR2,200,SIM,,,,
GR_REPMAIORESCONTRATADAS,GR,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
GR_REPMAIORESCONTRATADAS,GR,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
GR_REPMAIORESCONTRATADAS,GR,3.0,QUANTIDADE,NUMBER,"10,0",SIM,,,,
GR_REPMAIORESCONTRATADAS,GR,4.0,VALORCONTRATOS,FLOAT,,SIM,,,,
GR_REPMAIORESCONTRATADAS,GR,5.0,ATUALIZADOEM,DATE,,SIM,,,,
GR_REPMAIORESCONTRATADAS,GR,6.0,CONTRATADA,NUMBER,"10,0",SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,15.0,DEPARTAMENTOPADRAO,NUMBER,"10,0",SIM,,,PR_DEPARTAMENTOS,HANDLE
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,3.0,NOME,VARCHAR2,80,SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,4.0,ORGANOGRAMAALCADAVALORES,NUMBER,"10,0",SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,5.0,POSSUIENTREGAS,VARCHAR2,1,SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,6.0,POSSUIPARCELAS,VARCHAR2,1,SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,7.0,CONTROLARREAJUSTES,VARCHAR2,1,SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,8.0,UTILIZARINFORMACOESOBRAS,VARCHAR2,1,SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,9.0,STATUS,NUMBER,"10,0",SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,10.0,TIPOCONTRATO,NUMBER,"10,0",SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,11.0,MINUTAPADRAO,NUMBER,"10,0",SIM,,,EJ_MINUTAS,HANDLE
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,12.0,DIASANTECEDENCIATAREFAENCERRAM,NUMBER,"10,0",SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,13.0,POSSUIITENS,VARCHAR2,1,SIM,,,,
EJ_TIPOCLASSIFICACAOCONTRATOS,EJ,14.0,TEMAPONTAMENTOMEDICOES,VARCHAR2,1,SIM,,,,
AE_NOTASUBJETIVAS,AE,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
AE_NOTASUBJETIVAS,AE,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
AE_NOTASUBJETIVAS,AE,3.0,NOME,VARCHAR2,255,SIM,,,,
AE_NOTASUBJETIVAS,AE,4.0,PESSOA,NUMBER,"10,0",SIM,,,GN_PESSOAS,HANDLE
AE_NOTASUBJETIVAS,AE,5.0,INSTANCIA,NUMBER,"10,0",SIM,,,Z_WFMODELOINSTANCIAS,HANDLE
AE_NOTASUBJETIVAS,AE,6.0,INDICADOR,NUMBER,"10,0",SIM,,,AE_AVALIACAOCREDENCIADO,HANDLE
AE_NOTASUBJETIVAS,AE,7.0,NOTA,NUMBER,"4,2",SIM,,,,
AE_NOTASUBJETIVAS,AE,8.0,ESCRITORIO,NUMBER,"10,0",SIM,,,GN_PESSOAS,HANDLE
PR_PROCESSOTRIBUTOS,PR,89.0,TAXALEGALAPARTIRDE,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,90.0,VALORPARIDADE,NUMBER,"15,2",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,53.0,VALORPOSSIVELMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,54.0,VALORMULTAOFICIOATUALIZACAO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,55.0,VALORPOSSIVELJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,56.0,TIPOJUROSMULTAOFICIO,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,57.0,VALORPOSSIVELPRINCIPAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,58.0,VALORPROVAVELPRINCIPAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,59.0,NAOATUALIZARJUROS,VARCHAR2,1,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,60.0,VALORATUALIZADOMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,61.0,DATAFATOGERADORFINAL,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,62.0,VALORREMOTOMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,63.0,JUROSMULTAMORA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,64.0,DATAMULTAMORA,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,65.0,PERCENTUALREMOTOMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,66.0,PERIODICIDADEJUROSMULTAOFICIO,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,67.0,VALORPROVAVELMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,68.0,TIPOJUROSJUROS,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,69.0,TIPOJUROSPRINCIPAL,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,70.0,PERCENTUALPOSSIVELPRINCIPAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,71.0,VALORREMOTOPRINCIPAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,72.0,PERIODICIDADEJUROSJUROS,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,73.0,DATAJUROS,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,74.0,VALORPOSSIVELMULTAMORA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,75.0,VALORPROVAVELJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,76.0,CALCULAJUROSMULTAOFICIO,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,77.0,VALORREMOTOJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,78.0,VALORREMOTO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,79.0,TIPOJUROSMULTAMORA,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,80.0,VALORPROVAVELMULTAMORA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,81.0,JUROSMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,82.0,PERCENTUALPOSSIVELJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,83.0,RISCODISTRIBUIDO,VARCHAR2,1,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,84.0,VALORPROVAVEL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,85.0,PERCENTUALPOSSIVELMULTAMORA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,86.0,PERCENTUALREMOTOJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,87.0,PERIODICIDADEJUROSMULTAMORA,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,88.0,PERCENTUALPROVAVELJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
PR_PROCESSOTRIBUTOS,PR,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,3.0,PROCESSO,NUMBER,"10,0",SIM,,,PR_PROCESSOS,HANDLE
PR_PROCESSOTRIBUTOS,PR,4.0,METODOATUALIZACAO,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,5.0,MOEDA,NUMBER,"10,0",SIM,,,GN_MOEDAS,HANDLE
PR_PROCESSOTRIBUTOS,PR,6.0,JUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,7.0,CRITERIO,NUMBER,"10,0",SIM,,,GN_CRITERIOS,HANDLE
PR_PROCESSOTRIBUTOS,PR,8.0,DATA,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,9.0,TRIBUTOPAI,NUMBER,"10,0",SIM,,,PR_PROCESSOPAITRIBUTOS,HANDLE
PR_PROCESSOTRIBUTOS,PR,10.0,DATAFATOGERADOR,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,11.0,DATAATUALIZACAO,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,12.0,VALORORIGINAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,13.0,VALORORIGINALJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,14.0,PERCENTUALORIGINALMULTA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,15.0,VALORATUALIZADO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,16.0,VALORATUALIZADOJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,17.0,VALORATUALIZADOMULTA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,18.0,ATUALIZAVALORES,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,19.0,CALCULAJUROS,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,20.0,TIPOJUROS,VARCHAR2,2,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,21.0,PERIODICIDADEJUROS,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,22.0,ORIGEMVALORMULTA,VARCHAR2,1,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,23.0,TRIBUTOPAGO,VARCHAR2,1,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,24.0,VALORMULTAATUALIZACAO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,25.0,VALORMULTAJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,26.0,VALORORIGINALJUROSATUALIZACAO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,27.0,VALORORIGINALJUROSJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,28.0,VALORATUALIZADOATUALIZACAO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,29.0,VALORORIGINALATUJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,30.0,VALORTOTALATUALATUALIZACAO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,31.0,VALORTOTALATUALJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,32.0,VALORJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,33.0,TRIBUTO,NUMBER,"10,0",SIM,,,PR_TRIBUTOS,HANDLE
PR_PROCESSOTRIBUTOS,PR,34.0,VALORMULTA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,35.0,VALORTOTALATUAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,36.0,NAOATUALIZARTRIBUTO,VARCHAR2,1,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,37.0,PERCENTUALREMOTOMULTAMORA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,38.0,VALORPOSSIVEL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,39.0,PERCENTUALPROVAVELMULTAMORA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,40.0,JUROSJUROS,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,41.0,CALCULAJUROSJUROS,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,42.0,VALORREMOTOMULTAMORA,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,43.0,PERCENTUALPOSSIVELMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,44.0,PERCENTUALPROVAVELMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,45.0,DATAPRINCIPAL,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,46.0,PERCENTUALPROVAVELPRINCIPAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,47.0,PERCENTUALREMOTOPRINCIPAL,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,48.0,CALCULAJUROSPRINCIPAL,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,49.0,DATAMULTAOFICIO,DATE,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,50.0,VALORMULTAOFICIO,FLOAT,,SIM,,,,
PR_PROCESSOTRIBUTOS,PR,51.0,CALCULAJUROSMULTAMORA,NUMBER,"10,0",SIM,,,,
PR_PROCESSOTRIBUTOS,PR,52.0,VALORMULTAOFICIOJUROS,FLOAT,,SIM,,,,
BL_EDITORAS,BL,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
BL_EDITORAS,BL,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
BL_EDITORAS,BL,3.0,NOME,VARCHAR2,80,SIM,,,,
BL_EDITORAS,BL,4.0,LOCAL,NUMBER,"10,0",SIM,,,MUNICIPIOS,HANDLE
BL_EDITORAS,BL,5.0,SITE,VARCHAR2,80,SIM,,,,
BL_EDITORAS,BL,6.0,UF,NUMBER,"10,0",SIM,,,ESTADOS,HANDLE
BL_EDITORAS,BL,7.0,MUNICIPIO,NUMBER,"10,0",SIM,,,MUNICIPIOS,HANDLE
BL_EDITORAS,BL,8.0,BAIRRO,NUMBER,"10,0",SIM,,,BAIRROS,HANDLE
BL_EDITORAS,BL,9.0,CEP,VARCHAR2,15,SIM,,,,
BL_EDITORAS,BL,10.0,TELEFONE,VARCHAR2,25,SIM,,,,
BL_EDITORAS,BL,11.0,FAX,VARCHAR2,25,SIM,,,,
BL_EDITORAS,BL,12.0,TELEFONEATENDIMENTO,VARCHAR2,25,SIM,,,,
BL_EDITORAS,BL,13.0,EMAIL,VARCHAR2,60,SIM,,,,
BL_EDITORAS,BL,14.0,LOGRADOURO,VARCHAR2,80,SIM,,,,
BL_EDITORAS,BL,15.0,COMPLEMENTO,VARCHAR2,40,SIM,,,,
BL_EDITORAS,BL,16.0,PAIS,NUMBER,"10,0",SIM,,,PAISES,HANDLE
FN_TIPOFAIXAS,FN,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
FN_TIPOFAIXAS,FN,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
FN_TIPOFAIXAS,FN,3.0,NOME,VARCHAR2,80,SIM,,,,
PR_CAUSARAIZ,PR,4.0,IDIOMA,NUMBER,"10,0",SIM,,,Z_IDIOMAS,HANDLE
PR_CAUSARAIZ,PR,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
PR_CAUSARAIZ,PR,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
PR_CAUSARAIZ,PR,3.0,NOME,VARCHAR2,250,SIM,,,,
NP_CONFIGURACOES,NP,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
NP_CONFIGURACOES,NP,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
NP_CONFIGURACOES,NP,3.0,PAPELANDAMENTO,NUMBER,"10,0",SIM,,,Z_WFPAPEIS,HANDLE
NP_CONFIGURACOES,NP,4.0,PAPELNIP,NUMBER,"10,0",SIM,,,Z_WFPAPEIS,HANDLE
NP_CONFIGURACOES,NP,5.0,DISTRIBUIRPARAUSUARIOS,VARCHAR2,1,SIM,,,,
NP_CONFIGURACOES,NP,6.0,ULTIMASINCRONIZACAO,DATE,,SIM,,,,
PI_MOTIVONOTIFICACAO,PI,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
PI_MOTIVONOTIFICACAO,PI,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
PI_MOTIVONOTIFICACAO,PI,3.0,NOME,VARCHAR2,80,SIM,,,,
Z_DATAPACKETUSUARIOS,Z,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
Z_DATAPACKETUSUARIOS,Z,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
Z_DATAPACKETUSUARIOS,Z,3.0,USUARIO,NUMBER,"10,0",SIM,,,Z_GRUPOUSUARIOS,HANDLE
Z_DATAPACKETUSUARIOS,Z,4.0,DATAPACKET,NUMBER,"10,0",SIM,,,Z_DATAPACKETS,HANDLE
Z_GRUPOARVORES,Z,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
Z_GRUPOARVORES,Z,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
Z_GRUPOARVORES,Z,3.0,LER,VARCHAR2,1,SIM,,,,
Z_GRUPOARVORES,Z,4.0,ALTERAR,VARCHAR2,1,SIM,,,,
Z_GRUPOARVORES,Z,5.0,INCLUIR,VARCHAR2,1,SIM,,,,
Z_GRUPOARVORES,Z,6.0,EXCLUIR,VARCHAR2,1,SIM,,,,
Z_GRUPOARVORES,Z,7.0,GRUPO,NUMBER,"10,0",SIM,,,Z_GRUPOS,HANDLE
Z_GRUPOARVORES,Z,8.0,ARVORE,NUMBER,"10,0",SIM,,,Z_ARVORES,HANDLE
Z_GRUPOARVORES,Z,9.0,MESTRE,VARCHAR2,1,SIM,,,,
Z_RESUMOS,Z,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
Z_RESUMOS,Z,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
Z_RESUMOS,Z,3.0,NOME,VARCHAR2,80,SIM,,,,
Z_RESUMOS,Z,4.0,TABELA,NUMBER,"10,0",SIM,,,Z_TABELAS,HANDLE
Z_RESUMOS,Z,5.0,SQLESPECIAL,VARCHAR2,4000,SIM,,,,
Z_RESUMOS,Z,6.0,QUEBRAS,VARCHAR2,4000,SIM,,,,
Z_RESUMOS,Z,7.0,SOMAS,VARCHAR2,4000,SIM,,,,
Z_RESUMOS,Z,8.0,REGISTROS,VARCHAR2,1,SIM,,,,
Z_RESUMOS,Z,9.0,TOTAIS,VARCHAR2,2,SIM,,,,
PR_AVALIACOESAUDIENCIA,PR,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
PR_AVALIACOESAUDIENCIA,PR,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
PR_AVALIACOESAUDIENCIA,PR,3.0,PESOPERGUNTA,NUMBER,"10,0",SIM,,,,
PR_AVALIACOESAUDIENCIA,PR,4.0,AUDIENCIA,NUMBER,"10,0",SIM,,,PR_PROCESSOEVENTOS,HANDLE
PR_AVALIACOESAUDIENCIA,PR,5.0,OPCAOPESO,NUMBER,"10,0",SIM,,,,
PR_AVALIACOESAUDIENCIA,PR,6.0,DESCRICAOPERGUNTA,VARCHAR2,500,SIM,,,,
PR_AVALIACOESAUDIENCIA,PR,7.0,TIPOAVALIACAO,NUMBER,"10,0",SIM,,,,
PR_AVALIACOESAUDIENCIA,PR,8.0,ORDEM,NUMBER,"10,0",SIM,,,,
CB_CONFIGURACOES,CB,12.0,CONSIDERARPASTASENCERRADAS,VARCHAR2,1,SIM,,,,
CB_CONFIGURACOES,CB,13.0,UTILIZARNOVAVISAO,VARCHAR2,1,SIM,,,,
CB_CONFIGURACOES,CB,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
CB_CONFIGURACOES,CB,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
CB_CONFIGURACOES,CB,3.0,FORMACOBRANCACREDENCIADO,NUMBER,"10,0",SIM,,,,
CB_CONFIGURACOES,CB,4.0,LOCALARQUIVOLOG,VARCHAR2,150,SIM,,,,
CB_CONFIGURACOES,CB,5.0,ADVINTERNODIVERGENTE,VARCHAR2,1,SIM,,,,
CB_CONFIGURACOES,CB,6.0,ADVINTERNOZERADO,VARCHAR2,1,SIM,,,,
CB_CONFIGURACOES,CB,7.0,COBRARDIVERGENTE,NUMBER,"10,0",SIM,,,,
CB_CONFIGURACOES,CB,8.0,COBRARZERADO,NUMBER,"10,0",SIM,,,,
CB_CONFIGURACOES,CB,9.0,PERCENTUALCORRECAOMONETARIA,FLOAT,,SIM,,,,
CB_CONFIGURACOES,CB,10.0,PRAZOCONCLUSAOTAREFA,NUMBER,"10,0",SIM,,,,
CB_CONFIGURACOES,CB,11.0,VALORACEITAVELDIFERENCA,FLOAT,,SIM,,,,
GR_REPTAREFASNOPRAZOINICIAL,GR,1.0,HANDLE,NUMBER,"10,0",NAO,PK,,,
GR_REPTAREFASNOPRAZOINICIAL,GR,2.0,Z_GRUPO,NUMBER,"10,0",SIM,,,,
GR_REPTAREFASNOPRAZOINICIAL,GR,3.0,COMPETENCIA,VARCHAR2,30,SIM,,,,
GR_REPTAREFASNOPRAZOINICIAL,GR,4.0,QUANTIDADETOTAL,NUMBER,"10,0",SIM,,,,
